	Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	annotated_data	dateyear	country	region	lat	lon	district	cont_mad_azo	geometry
84	899	60082d71d0d6153140dd639f	60082d3d6c4fa8b10676d4b9	60021ed17f92159084b66001	IAH-20160606231457-00353-p84.arquivo.pt	87d5fe032c414e8c5f71dae037b40603	https://arquivo.pt/noFrame/replay/20160606235101/http://sol.sapo.pt/noticia/419713/25-anos-de-prisao-para-homem-que-matou-mulher-e-filha-em-Soure		25 anos de prisão para homem que matou mulher e filha em Soure	['Jornal Sol']	"Sociedade  António Vilaranda à saída do Tribunal de Soure, onde foi condenado a 25 anos de prisão  O tribunal de Soure condenou hoje a 25 anos de prisão o homem que em outubro de 2014 matou a mulher e a filha de 16 anos e deixou outra filha, de 13 anos, gravemente ferida.  O juiz que presidia ao coletivo sublinhou o ""egoísmo atroz"", o ""profundo desprezo pela vida humana"" e a ""violência extrema"" com que o arguido matou a sua esposa e filha mais velha  O tribunal de júri decidiu condenar a 25 anos de prisão António Vilaranda, residente em Soure, distrito de Coimbra, por dois crimes de homicídio qualificado na forma consumada e um crime de homicídio qualificado na forma tentada, indo ao encontro da pena pedida pelo Ministério Público nas alegações finais.  António Vilaranda confessara durante o julgamento, que começou no dia 07, que tinha matado a mulher e a filha mais velha, com recurso a vários golpes de faca, na noite de 19 para 20 de outubro de 2014, tendo deixado a filha mais nova gravemente ferida.  O juiz que presidia ao coletivo sublinhou o ""egoísmo atroz"", o ""profundo desprezo pela vida humana"" e a ""violência extrema"" com que o arguido matou a sua esposa e filha mais velha, sendo que a mais nova apenas não morreu ""por circunstâncias alheias"" à vontade de António Vilaranda.  O arguido terá começado por esfaquear a mulher, depois de esta ter recusado ter relações sexuais e demonstrando então vontade em avançar com o processo de divórcio.  Para o tribunal, o arguido apresentou uma ""determinação criminosa invulgar"", não se detendo aquando das súplicas das filhas, que gritaram: ""Ajudem-nos, ajudem-nos a sair daqui, que o nosso pai mata-nos"".  António Vilaranda só parou ""quando pensou que tinha cumprido o seu desígnio"", frisou.  Dirigindo-se ao arguido, o juiz salientou que ""não há nenhum tipo de circunstância que permita que o tribunal não lhe aplicasse esta pena. O senhor não quis que ninguém sobrevivesse"".  ""É importante ter trazido os elementos, em termos de interiorização daquilo que fez. É importante que o senhor interiorize e que no futuro consiga ser uma pessoa diferente e que situações destas nunca mais aconteçam"", afirmou.  Durante todo o julgamento, o arguido manteve sempre uma postura alheada, respondendo a todas as perguntas que lhe foram feitas quer pelo Ministério Público, o coletivo de juízes ou a defesa, recorrendo a um discurso inexpressivo, por vezes contraditório, de frases curtas e repleto de pausas.  O Tribunal de Soure decidiu ainda condenar o arguido a uma indemnização de 155 mil euros a pagar à filha que sobreviveu.  O advogado em representação da filha considerou que a sentença era ""aquilo que se esperava"", afirmando que ""há casos para os quais parece ser curto o limite de pena"" máxima fixada em Portugal.  O julgamento contou com um júri composto por duas mulheres e dois homens.  O arguido estava preso preventivamente no Estabelecimento Prisional de Leiria, onde recebia acompanhamento psiquiátrico e psicológico, estando a recorrer a tratamento com psicofármacos.  Lusa/SOL"	sol	13	2016-06-06 23:51:01	False	True	False	False	True	True	True	y	2016	Portugal	Baixo Mondego	40.2109801	-8.429205699999999	COIMBRA	continental	POINT (-8.429205699999999 40.2109801)
83	898	60082d71d0d6153140dd639e	60082d3d6c4fa8b10676d4b8	6001ed14daf0a7a32dd415c4	IAH-20160606233505-00364-p84.arquivo.pt	05d441a0b8199ff718440288a885b58a	https://arquivo.pt/noFrame/replay/20160606235715/http://sol.sapo.pt/noticia/412272/Mulher-assassinada-pelo-ex-companheiro-no-Bombarral		Mulher assassinada pelo ex-companheiro no Bombarral	['Jornal Sol']	Sociedade  Uma mulher de 52 anos foi assassinada hoje de madrugada, à facada, pelo ex-companheiro, à saída do lar onde trabalhava, no Bombarral, distrito de Leiria, disse à agência Lusa fonte da Direção Nacional da PSP.  A mesma fonte adiantou que o homicídio ocorreu cerca das 00:40 de hoje, à porta do Lar Família Nossa Senhora da Esperança, no Bombarral.  O alegado homicída, de 54 anos, de quem a vítima estava separada desde junho deste ano, esperou que a ex-companheira saísse do trabalho para a esfaquear. Depois, colocou-a na bagageira do carro e dirigiu-se à esquadra da PSP das Caldas da Rainha, onde se entregou, explicou a fonte.  As autoridades chamaram os bombeiros, que transportaram a vítima ao hospital local, onde já chegou sem vida.  De acordo com a mesma fonte, já existiam antecedentes de violência doméstica entre o casal.  O presumível homicida foi detido e está sob a alçada da Polícia Judiciária.  Lusa/SOL	sol	7	2016-06-06 23:57:15	False	True	False	False	True	True	True	y	2016	Portugal	Pinhal Litoral	39.7437902	-8.8071119	LEIRIA	continental	POINT (-8.807111900000001 39.7437902)
82	890	60082d71d0d6153140dd6396	60082d3d6c4fa8b10676d4b0	6001f994daf0a7a32dd42219	IAH-20160614084846-53568-p81.arquivo.pt	207d8d97118e45645cd4da6c349fd74b	https://arquivo.pt/noFrame/replay/20160614090802/https://www.publico.pt/sociedade/noticia/marido-assassina-mulher-em-sacavem-com-tiros-de-cacadeira-e-faz-explodir-o-corpo-1718583		Marido assassina mulher a tiro em Sacavém e lança-lhe granada de seguida	['Ana Dias Cordeiro', 'Mariana Oliveira']	Foi poucos minutos depois das dez da manhã que se ouviu uma explosão na rua Miguel Bombarda em Sacavém. Uma mulher, com cerca de 45 anos, foi assassinada na via pública. O marido, com cerca de 60 anos e de quem estava separada há uns meses, terá disparado vários tiros contra ela, tendo-lhe lançado de seguida uma granada. A informação é da Polícia Judiciária, que qualifica este homicídio como um crime passional. O homem, um taxista com experiência militar, suicidou-se a seguir.  Tudo ocorreu à porta do parque de recolha de viaturas da Rodoviária de Lisboa, em Sacavém, onde a mulher trabalhava como funcionária de limpeza. “Ela limpava os autocarros”, conta Célia Gomes, proprietária de um café-restaurante perto do local. Na manhã de ontem a vítima, que tem duas filhas já crescidas e uma neta pequena, ainda foi tomar o pequeno-almoço ao seu café. Mas o marido esperava-a à porta do trabalho, para cumprir uma ameaça repetida. “Ele maltratava-a e ela deixou-o e foi viver com uma tia há uns meses”, continua. Apesar de um alegado passado de violência, a polícia não confirma a apresentação pela vítima de alguma queixa.  Célia Gomes recorda-se de um episódio ocorrido há uns meses quando um jornal fazia notícia de um outro homicídio conjugal. “Ela disse-me que um dia destes era ela a ser primeira página de jornal. Via-se que tinha medo dele”, relata a dona do café.  A PSP adianta que a mulher foi atingida por uma arma de fogo e depois “exposta à detonação de um engenho explosivo”. O comissário Rui Costa, porta-voz do comando metropolitano de Lisboa da PSP, precisou ao PÚBLICO que o corpo da vítima ficou desmembrado na sequência da explosão.  Junto ao corpo do alegado homicida foi encontrada uma pistola de baixo calibre. No local, esteve uma equipa de Inactivação de Engenhos Explosivos para assegurar que não havia risco de novas explosões. A rua esteve cortada até depois das 14h nos dois sentidos. Os dois corpos foram transportados para o Instituto Nacional de Medicina Legal para serem autopsiados.  Na noite de dia 25 de Dezembro, um homem também matou a mulher a tiro, no concelho de Armamar, no distrito de Viseu, tendo-se suicidado de seguida. Neste caso, os disparos terão ocorrido na casa do casal, com cerca de 40 anos, onde também estaria uma filha com 16 anos e o sogro do homem que terá usado a caçadeira. O caso foi entregue à Polícia Judiciária do Porto, que está a investigar.  Com estes dois casos, o número de mulheres assassinadas em contexto de violência doméstica em 2015 aumentou para 29.A maioria das vítimas foi morta com armas brancas ou de fogo, segundo dados divulgados no mês passado pelo Observatório de Mulheres Assassinadas (OMA). De acordo com o relatório da União de Mulheres Alternativa e Resposta (UMAR), entre 1 de Janeiro e 20 de Novembro, outras 33 mulheres foram vítimas de tentativa de homicídio.  Em 2014, 35 foram assassinadas por actuais ou ex-maridos, companheiros ou namorados. Outras sete mulheres foram assassinadas por outros familiares.	publico	13	2016-06-14 09:08:02	False	True	False	False	True	True	True	y	2016	Portugal	Viseu Dão-Lafões	40.6574713	-7.913866400000002	VISEU	continental	POINT (-7.913866400000002 40.6574713)
73	794	60082d71d0d6153140dd624b	60082d3d6c4fa8b10676d365	60021b4e7f92159084b65aee	IAH-20160901195237-00198-p84.arquivo.pt	1d9c34448218c012b7f0f26290158bc9	https://arquivo.pt/noFrame/replay/20160901221038/http://www.cmjornal.pt/portugal/detalhe/20160830_0044_mata-mulher-a-machadada		Mata mulher à machadada	[]	newsletter Diária  Resumo das principais notícias do dia, de Portugal e do Mundo.  (Enviada diariamente, às 9h e às 18h)	correio_manha	4	2016-09-01 22:10:38	False	False	False	False	True	True	True	y	2016	Portugal	Médio Tejo	39.43322420000001	-8.567392135367744	SANTARÉM	continental	POINT (-8.567392135367744 39.43322420000001)
71	778	60082d71d0d6153140dd6237	60082d3d6c4fa8b10676d351	6001eb5fdaf0a7a32dd41372	IAH-20160919170152-00111-p84.arquivo.pt	6513bda4b41551dd543e5ce31967af58	https://arquivo.pt/noFrame/replay/20160919191216/http://www.cmjornal.pt/portugal/detalhe/mulher-assassinada-por-terminar-relacao?act=0&est=Aberto		Mulher assassinada por terminar relação	[]	    Diante do juiz de instrução, que o colocou em prisão preventiva, o homicida confessou o crime. Disse que Poliana terminou a relação por ele já não ter dinheiro.    Após cometer o crime, durante a madrugada, Miguel passou várias horas a deambular pela cidade de Guimarães. Já ao início da manhã, entregou-se às autoridades.Diante do juiz de instrução, que o colocou em prisão preventiva, o homicida confessou o crime. Disse que Poliana terminou a relação por ele já não ter dinheiro.  Miguel Martins ficou furioso quando Poliana Ribeiro, de 34 anos, lhe disse que queria terminar a relação amorosa que mantinham. Por isso, atacou-a. Primeiro, apertou-lhe o pescoço. Depois, pegou numa almofada e pressionou-a contra a cara da vítima, asfixiando-a. O homem foi agora acusado pelo Ministério Público de Guimarães por um crime de homicídio.O caso ocorreu a 4 de março deste ano, na Tasca da Perigosa, um bordel no centro de Guimarães, onde Poliana, residente em Ovar, trabalhava como prostituta.A mulher era casada e tinha dois filhos, mas estaria a passar por problemas conjugais quando iniciou uma relação amorosa com Miguel. O homicida dizia a toda a gente que era apaixonado pela vítima e que a mesma era a sua namorada. Os encontros aconteciam sempre no bordel.	correio_manha	5	2016-09-19 19:12:16	False	False	False	False	True	True	True	y	2016	Portugal	Área Metropolitana do Porto	41.24767243333333	-8.405453266666667	PORTO	continental	POINT (-8.405453266666667 41.24767243333333)
70	775	60082d71d0d6153140dd6232	60082d3d6c4fa8b10676d34c	60021b517f92159084b65af2	IAH-20160928170151-00009-p84.arquivo.pt	070caab8ae6b540f9b6506bc3d0178c7	https://arquivo.pt/noFrame/replay/20160928183514/http://www.cmjornal.pt/portugal/detalhe/mulher-encontrada-morta-em-apartamento?cleancache=limpar&act=0&est=Aberto		Mata mulher e barrica-se em apartamento	[]	newsletter Diária  Resumo das principais notícias do dia, de Portugal e do Mundo.  (Enviada diariamente, às 9h e às 18h)	correio_manha	7	2016-09-28 18:35:14	False	False	False	False	True	True	True	y	2016	Portugal	Médio Tejo	39.43322420000001	-8.567392135367744	SANTARÉM	continental	POINT (-8.567392135367744 39.43322420000001)
67	754	60082d71d0d6153140dd6216	60082d3d6c4fa8b10676d330	60021af27f92159084b65a6b	IAH-20170110034737-00678-p84.arquivo.pt	dd81540582a410471b981c246caf5f81	https://arquivo.pt/noFrame/replay/20170110034908/http://www.dn.pt/portugal/interior/amp/homem-mata-mulher-e-faz-explodir-o-corpo-4954916.html		Homem mata mulher e faz explodir o corpo	[]	"Homem mata mulher e faz explodir o corpo 28 DE DEZEMBRO DE 2015 11:52 DN/Lusa  foto Leonel de Castro / Global Imagens  Crime ocorreu cerca das 10.00. O casal já estaria separado há meses  Um homem é suspeito de ter matado hoje a mulher, na zona de Sacavém, Loures, após o que fez explodir o corpo, tendo-se suicidado de seguida, disse à agência Lusa fonte do Comando Metropolitano de Lisboa (Cometlis) da PSP.  ""Suspeita-se ter-se tratado de um homicídio seguido de suicídio. O homem terá disparado tiros de caçadeira contra, pensamos nós, a sua companheira, e depois, ainda não se sabe bem como, feito explodir o corpo da vítima"", explicou o comissário Rui Costa, porta-voz do Cometlis.  De acordo com o Jornal de Notícias, o homem era taxista e tinha cerca de 60 anos. A vítima seria a sua mulher, de 45 anos, e os dois estariam separados há vários meses. O Jornal de Notícias conta que homem não aceitava a separação e que matou a mulher por esta recusar voltar para ele.  O crime aconteceu entre as 9.30 e as 10.00, junto ao parque de estacionamento da transportadora Rodoviária de Lisboa, onde a vítima trabalhava na limpeza dos autocarros.  No local esteve a equipa de inativação de explosivos da PSP, que confirmou a inexistência de mais engenhos explosivos.  A investigação vai passar agora para a Polícia Judiciária."	diario_noticias	8	2017-01-10 03:49:08	False	False	False	False	True	True	True	y	2017	Portugal	Grande Lisboa	38.8578642	-9.175816056948255	LISBOA	continental	POINT (-9.175816056948255 38.8578642)
65	728	60082d71d0d6153140dd61f0	60082d3d6c4fa8b10676d30a	60021fe57f92159084b6607d	IAH-20170220034842-00632-p84.arquivo.pt	466f76f468b8f2ace08c69884563fc6f	https://arquivo.pt/noFrame/replay/20170220044203/https://sol.sapo.pt/artigo/549713/famalicao-homem-mata-mulher-e-tenta-suicidar-se-		Famalicão. Homem mata mulher e tenta suicidar-se	['Jornal Sol']	A GNR já se encontra no local  De acordo com uma fonte da GNR, o alerta para o crime foi dado por volta das 20:15h desta sexta-feira e do incidente resultaram duas vitimas, uma mortal e outra ferida. O estado de ambas ainda não é conhecido.  A mulher do suspeito é a vitima mortal.  As autoridades já se encontram no local do crime, mas ainda são desconhecidas as causas que levaram a este incidente.	sol	8	2017-02-20 04:42:03	False	False	False	False	True	True	True	y	2017	Portugal	Ave	41.4065175	-8.5187481	BRAGA	continental	POINT (-8.5187481 41.4065175)
64	711	60082d71d0d6153140dd61d9	60082d3d6c4fa8b10676d2f3	60021b6e7f92159084b65b18	IAH-20170325180200-00111-p84.arquivo.pt	6b50a0bcfebb58c697ffb6cba340666d	https://arquivo.pt/noFrame/replay/20170325181217/http://www.cmjornal.pt/portugal/detalhe/alerta-cm-homem-mata-mulher-a-facada-em-ovar		Homem mata mulher à facada em Esmoriz	[]	"Um homem com 50 anos assassinou a mulher à facada, este sábado, em Esmoriz, Ovar.    A vítima tinha 51 anos e foi morta num quadro de violência doméstica.  Homem mata mulher à facada em Esmoriz      O comandante dos bombeiros de Esmoriz, Artur Ferreira, acrescentou que a vítima apresentava ""ferimentos nas costas e no abdómen"" que levam a crer que a agressão foi feita com uma faca.  Depois de cometer o crime, o homicida terá chamado os bombeiros, que, por sua vez, alertaram as autoridades.          O homem entregou-se voluntariamente às autoridades e foi, no entretanto, detido. Os bombeiros ainda tentaram fazer manobras de reanimação, mas a vítima acabou por falecer.O homem entregou-se voluntariamente às autoridades e foi, no entretanto, detido. Em atualização      O que achou desta notícia?        92.2% Muito insatisfeito  92.2% 2%  2% 1.9%  1.9% 1%  1% 2.9% Muito satisfeito"	correio_manha	7	2017-03-25 18:12:17	False	True	False	False	True	True	True	y	2017	Portugal	Baixo Vouga	40.8594819	-8.6252174	AVEIRO	continental	POINT (-8.6252174 40.8594819)
62	701	60082d71d0d6153140dd61bf	60082d3d6c4fa8b10676d2d9	60021fe67f92159084b6607f	IAH-20170418040349-00740-p84.arquivo.pt	7b2a24e71d795cbf0c2d51ea3d691bae	https://arquivo.pt/noFrame/replay/20170418064851/https://sol.sapo.pt/artigo/558408/homem-mata-mulher-durante-discussao-e-suicida-se-em-lisboa		Homem mata mulher durante discussão e suicida-se em Lisboa	['Jornal Sol']	Casal estaria a discutir devido a ciúmes quando o marido baleou acidentalmente a mulher  Um homem terá baleado acidentalmente a mulher no pescoço, durante uma discussão motivada por ciúmes, esta sexta-feira.  A mulher morreu e o marido suicidou-se em seguida, segundo o Correio da Manhã.  O homem teria 55 anos e a mulher 52 e não haveria antecedentes de violência doméstica ou outras queixas junto das autoridades  O incidente ocorreu na Calçada da Tapada, no bairro da Ajuda, em Lisboa.  O alerta foi dado por volta das 21h e quando a PSP se dirigiu ao local encontrou os dois corpos.	sol	10	2017-04-18 06:48:51	False	True	False	False	True	True	True	y	2017	Portugal	Grande Lisboa	38.70775070000001	-9.1365919	LISBOA	continental	POINT (-9.136591900000001 38.70775070000001)
61	693	60082d71d0d6153140dd61b6	60082d3d6c4fa8b10676d2d0	60021b6b7f92159084b65b13	IAH-20170506170152-00125-p84.arquivo.pt	da0d0726a31306cbdc526c93d7927824	https://arquivo.pt/noFrame/replay/20170506190424/http://www.cmjornal.pt/portugal/detalhe/alerta-cm-mata-mulher-a-facada-em-jardim-publico-em-viana-do-alentejo-veja-na-cmtv		Mata mulher à facada em jardim público	[]	"Ela disse-lhe que não queria viver com ele e ele esfaqueou-a  O corpo de uma mulher foi encontrado este sábado no Jardim Público de Alcáçovas, Viana do Alentejo.    A vítima terá sido esfaqueada pelo marido em plena rua. O agressor foi detido pelas autoridades.    Uma fonte próxima da vítima conta ao CM que o casal já estaria separado havendo um historial de agressões contra a mulher. Ao perceber que o casamento estava perdido, o homem partiu para a agressão, num local público.          Testemunhas no local confirmam o cenário de violência. ""Ela estava aqui a beber uma bica com a família quando ele apareceu. Perguntou-lhe se ela queria viver com ele ou não. Ela respondeu que não, que não queria e foi aí que ele a esfaqueou"", garantiu uma das vizinhas da vítima, que assegura que a mulher não teve tempo de reagir.    O corpo da mulher foi, no entretanto, levado de ambulância para a morgue do Hospital de Évora, onde se procederá à autópsia.    (Em atualização)    A vítima, de nome Maria, tinha 52 anos.Testemunhas no local confirmam o cenário de violência. ""Ela estava aqui a beber uma bica com a família quando ele apareceu. Perguntou-lhe se ela queria viver com ele ou não. Ela respondeu que não, que não queria e foi aí que ele a esfaqueou"", garantiu uma das vizinhas da vítima, que assegura que a mulher não teve tempo de reagir.O corpo da mulher foi, no entretanto, levado de ambulância para a morgue do Hospital de Évora, onde se procederá à autópsia.(Em atualização)  O que achou desta notícia?        80.2% Muito insatisfeito  80.2% 5.4%  5.4%    14.4% Muito satisfeito"	correio_manha	7	2017-05-06 19:04:24	False	True	False	False	True	True	True	y	2017	Portugal	Alentejo Central	38.3347679	-8.004397200000001	ÉVORA	continental	POINT (-8.004397200000001 38.3347679)
60	692	60082d71d0d6153140dd61b5	60082d3d6c4fa8b10676d2cf	600211b9daf0a7a32dd431f7	IAH-20170507222941-00445-p84.arquivo.pt	e8812bce8d301d572a501c888c7247a0	https://arquivo.pt/noFrame/replay/20170507224208/https://www.publico.pt/2017/05/06/sociedade/noticia/homem-mata-exmulher-num-jardim-em-alcacovas-evora-1771228	2017-05-06 00:00:00	Homem mata ex-mulher num jardim em Alcáçovas, Évora	[]	Um homem, de 54 anos, matou neste sábado a ex-mulher, de 51 anos, com recurso a uma arma branca, num jardim em Alcáçovas, no concelho de Viana do Alentejo (Évora), disse à agência Lusa fonte da GNR.  PUB  Fonte do Comando Distrital de Operações de Socorro (CDOS) de Évora indicou, por sua vez à Lusa, que o alerta foi dado às autoridades pelas 14h23.  O suspeito já foi detido pela GNR e vai ser presente na segunda-feira ao tribunal de Évora para primeiro interrogatório judicial e aplicação de eventuais medidas de coacção.  PUB  Foram mobilizados para o local, de acordo com o CDOS, operacionais e veículos dos Bombeiros Voluntários de Viana do Alentejo, uma viatura médica de emergência e reanimação (VMER) e elementos da GNR.  Este caso está a ser investigado pela Polícia Judiciária (PJ).  PUB  PUB	publico	9	2017-05-07 22:42:08	False	False	False	False	True	True	True	y	2017	Portugal	Alentejo Central	38.49257591666667	-7.941275180846772	ÉVORA	continental	POINT (-7.941275180846772 38.49257591666667)
58	673	60082d71d0d6153140dd6199	60082d3d6c4fa8b10676d2b3	60021b677f92159084b65b0d	IAH-20170706040605-00864-p84.arquivo.pt	46ad36e556e16456b278a40ba730b94e	https://arquivo.pt/noFrame/replay/20170706045017/http://www.cmjornal.pt/portugal/detalhe/homem-mata-mulher-e-suicida-se-em-penafiel?ref=portugal_destaque		Homem mata mulher e suicida-se em Penafiel	[]	Foi a irmã do homicida que encontrou os dois corpos. A mulher estranhou não ver a cunhada há algum tempo. Reparou que o pão não era retirado da porta há algum tempo e decidiu entrar na casa. Encontrou a mulher já morta e alertou as autoridades. Depois, continuou à procura do irmão e acabou por encontrá-lo, também já morto.O corpo do homem, que tem 50 anos, foi encontrado pelas 18h00 numa zona rural nas imediações da habitação e já foi retirado do local. O homem terá deixado uma carta em casa a dizer que ia matar a mulher e que depois se iria suicidar.O corpo da mulher, de 51 anos, foi encontrado pelo 12h20 desta quarta-feira no interior da residência onde o casal vivia no lugar da Capela. A vítima tinha vários ferimentos graves na cara, disse à Lusa fonte dos bombeiros de Entre-os-Rios.De acordo com várias testemunhas, o casal sofria de alcoolismo e a família vivia num quadro de violência doméstica. A mulher foi vista por várias vezes com hematomas. O casal tem uma filha que está numa instituição e que não vive com os pais há bastante tempo.No local estão GNR das Termas de São Vicente, Bombeiros Voluntários de Entre-os-Rios e Polícia Judiciária do Porto.Em atualização	correio_manha	8	2017-07-06 04:50:17	False	True	False	False	True	True	True	y	2017	Portugal	Tâmega e Sousa	41.136082616666656	-8.291624128425996	PORTO	continental	POINT (-8.291624128425996 41.13608261666666)
57	671	60082d71d0d6153140dd6197	60082d3d6c4fa8b10676d2b1	600211b4daf0a7a32dd431f1	IAH-20170708071859-01161-p84.arquivo.pt	b721af335b1b560e5cb758cb049b0819	https://arquivo.pt/noFrame/replay/20170708081548/https://www.publico.pt/2014/06/01/sociedade/noticia/homem-mata-mulher-por-asfixia-em-santarem-1638278	2014-06-01 00:00:00	Homem mata mulher por asfixia em Santarém	[]	"Um homem matou neste domingo a mulher por asfixia, em Vale de Santarém, tendo sido detido pelas autoridades sem oferecer resistência, disse fonte da GNR.  O casal vivia em união de facto há dez anos, mas só ""há pouco tempo"" mudou a residência para Vale de Santarém, revelou à Lusa fonte da GNR, adiantando que estavam em processo de separação e que a mulher recentemente colocou à venda a residência onde viviam.  PUB  A mulher, de 54 anos, era seis anos mais velha que o companheiro, e ambos têm filhos, mas nenhum filho em comum. O homicídio, por estrangulamento, ocorreu pouco depois das 10h, na freguesia de Vale de Santarém, concelho de Santarém, tendo o homem sido detido sem oferecer resistência.  Segundo o Relatório Anual de Segurança Interna (RASI), o crime de violência doméstica aumentou 2,4% em 2013, ano que se se registaram 40 homicídios conjugais, mais três do que em 2012.  PUB  O RASI adianta que morreram 30 mulheres e 10 homens vítimas de violência doméstica em 2013, ano em que autoridades receberam 22.247 participações contra cônjuges, mais 681 do que no ano anterior.  Os distritos onde se registou o maior número de casos de violência doméstica foram Lisboa (5885), Porto (5142), Setúbal (2380).  O melhor do Público no email Subscreva gratuitamente as newsletters e receba o melhor da actualidade e os trabalhos mais profundos do Público. Subscrever ×  Com mais de mil casos registados constam ainda os distritos de Braga (1877), Aveiro (1668), Faro (1271) e Coimbra (1.130).  Dados divulgados na sexta-feira pelo Ministério Público do distrito judicial de Lisboa referem que foram registados no primeiro trimestre deste ano 2.256 casos de violência doméstica, uma diminuição de 7,5% em relação ao período homólogo de 2013.  Em Dezembro de 2013 estavam detidos 427 reclusos pelo crime de violência doméstica, mais 189 face a 2011, e havia 210 agressores com pulseira electrónica, contra 51 em 2011.  PUB  PUB"	publico	7	2017-07-08 08:15:48	False	True	False	False	True	True	True	y	2017	Portugal	Pinhal Litoral	39.71218754545455	-8.703614347520663	LEIRIA	continental	POINT (-8.703614347520663 39.71218754545455)
56	663	60082d71d0d6153140dd618a	60082d3d6c4fa8b10676d2a4	6001ebbcdaf0a7a32dd41391	IAH-20170711195417-00302-p84.arquivo.pt	41149f7af75362fc77ef76c06af0f78b	https://arquivo.pt/noFrame/replay/20170711202130/http://www.cmjornal.pt/multimedia/videos/detalhe/20170710_1120_mulher-assassinada-pelo-marido-em-ponte-de-lima?ref=HP_Multimedia&act=0&est=Aberto		Mulher assassinada pelo marido em Ponte de Lima	[]	Copyright © 2017. Todos os direitos reservados. É expressamente proíbida a reprodução na totalidade ou em parte, em qualquer tipo de suporte, sem prévia permissão por escrito da Cofina Media S.A. - Grupo Cofina. Consulte as condições legais de utilização.	correio_manha	8	2017-07-11 20:21:30	False	False	False	False	True	True	True	y	2017	Portugal	Alto Minho	41.7675021	-8.5830992	VIANA DO CASTELO	continental	POINT (-8.583099199999999 41.7675021)
50	618	60082d71d0d6153140dd613e	60082d3d6c4fa8b10676d258	60021aeb7f92159084b65a62	IAH-20171127112520-01009-p84.arquivo.pt	131508a3a49799c364573bcf61fc6c47	https://arquivo.pt/noFrame/replay/20171127114710/https://www.dn.pt/sociedade/interior/amp/homem-mata-mulher-e-fica-ferido-com-gravidade-pj-esta-a-investigar-8929495.html		Homem mata mulher e fica ferido com gravidade	[]	Homem mata mulher e fica ferido com gravidade 20 DE NOVEMBRO DE 2017 08:21 DN/Lusa  A vítima, que foi agredida com uma arma branca, tinha 36 anos  Um homem matou a mulher esta segunda-feira de madrugada, nas Caldas da Rainha, e ficou ferido gravemente na sequência do incidente, que está a ser investigado pela Polícia Judiciária, disse à Lusa fonte da GNR.  Segundo a fonte, o alerta para o homicídio foi dado cerca das 02:30 e  O homem, de 38 anos, ficou ferido com gravidade.  O crime ocorreu na localidade de Casais dos Morgados, nas Caldas da Rainha, no distrito de Leiria.  Ao início da manhã, a Polícia Judiciária, a quem foi entregue a investigação, já estava no local.	diario_noticias	8	2017-11-27 11:47:10	False	False	False	False	True	True	True	y	2017	Portugal	West	39.51494196666667	-8.989356424753133	LEIRIA	continental	POINT (-8.989356424753133 39.51494196666667)
47	589	60082d71d0d6153140dd6102	60082d3d6c4fa8b10676d21c	60021b647f92159084b65b08	IAH-20171226214734-00350-p84.arquivo.pt	c775105c30e9df592854b4b487a733e1	https://arquivo.pt/noFrame/replay/20171226233428/http://www.cmjornal.pt//portugal/detalhe/homem-mata-mulher-no-emprego-e-suicida-se		Homem mata mulher no emprego e suicida-se	[]	Crime aconteceu em Salvaterra de Magos.  15:44  Um homem entrou numa empresa de transportes e matou a mulher, que lá trabalhava, suicidando-se de seguida. O crime aconteceu na Estrada Nacional 118, em Salvaterra de Magos.O alerta foi dado às 13h27 desta terça-feira, segundo apurou oO casal teria entre 30 a 40 anos e estava em processo de separação.No local encontra-se já a Polícia Judiciária, que montou um perímetro de segurança, bem como o INEM e os bombeiros de Samora Correira e Salvaterra de Magos.  O crime terá ocorrido dentro de um dos escritórios da empresa de transportes, onde a mulher trabalhava, segundo o que o CM apurou.    O homem suicidou-se com a mesma arma que utilizou para matar a mulher.  Em atualização	correio_manha	8	2017-12-26 23:34:28	False	False	False	False	True	True	True	y	2017	Portugal	Lezíria do Tejo	39.0249942	-8.792927800000001	SANTARÉM	continental	POINT (-8.792927800000001 39.0249942)
