Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	annotated_data	dateyear	country	region	lat	lon
1454	60082d71d0d6153140dd6703	60082d3d6c4fa8b10676d81d	6002199e7f92159084b659be	IAH-20131025043439-00157-p12.arquivo.pt	2e3238570a600609ca1b4f6380ad1340	https://arquivo.pt/noFrame/replay/20131025045346/http://www.dn.pt/especiais/interior.aspx?content_id=3456042&especial=Revistas%20de%20Imprensa&seccao=TV%20e%20MEDIA		Mata a mulher a tiro por ciúmes	[]	"O ""Correio da Manhã"" escreve hoje que ""controlador e sem conseguir segurar os ciúmes que sentia da mulher, João Vitorino, de 75 anos, decidiu colocar fim à vida de ambos. Primeiro, assassinou à queima-roupa Maria Augusta Reis, de 59 anos, com um tiro na cabeça. Deixou-a sentada no sofá da sala, já cadáver, chamou um sobrinho a casa e só depois, num quarto, suicidou-se com a mesma pistola"".  Segundo o jornal, Maria Augusta é a 24ª vítima mortal, este ano, num contexto de violência doméstica. A tragédia aconteceu anteontem à noite, no apartamento que o casal partilhava há 15 anos na rua Dr. Jorge Pires, em Mirandela. ""Aquilo foi crise de ciúmes"", disse uma irmã de Maria Augusta. ""Ela era muito vistosa e ele já estava acabado. Isso incomodava-o"", disse uma familiar de João Vitorino""."	diario_noticias	7	2013-10-25 04:53:46	False	True	False	False	True	True	True	y	2013	Portugal	Terras de Trás-os-Montes	41.489615	-7.1774792000000005
1458	60082d71d0d6153140dd6712	60082d3d6c4fa8b10676d82c	60021dec7f92159084b65efa	IAH-20131021025007-00137-p12.arquivo.pt	8567d51a2a9d139c3f3a727b426ead91	https://arquivo.pt/noFrame/replay/20131021025914/http://sol.sapo.pt/inicio/Sociedade/Interior.aspx?content_id=87244		Loulé: Homem mata a mulher e suicida-se de seguida	[]	"Uma agressão com arma de fogo resultou hoje em dois mortos na zona do Esteval, Loulé, disse à Lusa fonte do Comando Distrital de Operações de Socorro (CDOS) de Faro.  Posteriormente, fonte do Comando Distrital da GNR disse à Lusa que o crime terá ocorrido por volta das 14:30 e terá tido origem numa discussão entre um casal.  Após a discussão a mulher, de 49 anos, terá saído de casa, altura em que o marido, de 51 anos, terá disparado um tiro mortal contra a esposa tendo-se suicidado de seguida, prosseguiu.  As mortes ocorreram após uma perseguição de carro, feita pelo homem à sua mulher. O condutor da viatura embateu no carro conduzido pela sua mulher, saiu do seu veículo e disparou mortalmente contra ela.  Segundo fonte da GNR, o alegado homicida embateu no carro da mulher ""na estrada que liga a Estação da CP, na zona de Esteval, ao Estádio Algarve, saiu da viatura e efectuou o, ou os disparos com uma pistola"".  A vítima estava acompanhada da sua mãe no automóvel, mas não sofreu ferimentos.  O marido, de 51 anos, suicidou-se depois de atingir mortalmente a mulher, adiantou fonte da GNR.  As autoridades estiveram no local e já começaram a investigação.  Lusa/SOL  actualizada às 20h48"	sol	10	2013-10-21 02:59:14	False	False	False	False	True	True	True	y	2013	Portugal	Algarve	37.17226273333333	-8.049236836588124
1463	60082d71d0d6153140dd6718	60082d3d6c4fa8b10676d832	60021deb7f92159084b65ef7	IAH-20131018160149-00020-p12.arquivo.pt	8798a2c1230524bf5c8cfcbefb9aa9c7	https://arquivo.pt/noFrame/replay/20131018160657/http://sol.sapo.pt/inicio/Sociedade/Interior.aspx?content_id=88381		Homem mata mulher e suicida-se em frente ao neto de quatro anos	[]	Um homem matou hoje a mulher com um tiro de caçadeira e suicidou-se de seguida com a mesma arma, perto de São Miguel de Machede (Évora), revelou à agência Lusa fonte da GNR.  Fonte do Comando Distrital de Operações de Socorro (CDOS) de Évora adiantou à Lusa que o homicídio seguido de suicídio ocorreu por volta das 11:00 no lugar de Courelas do Monte da Aldeia, na freguesia de São Miguel de Machede, no concelho de Évora.  O caso ocorreu na residência do casal, na casa dos 60 anos, indicou a fonte da GNR, acrescentando que no local encontrava-se uma criança de quatro anos, que é supostamente neta do homem e da mulher.  A mesma fonte disse desconhecer as razões que levaram o homem a matar a mulher e a suicidar-se de seguida.  No local, estiveram uma ambulância da corporação de bombeiros de Évora, uma Viatura Médica de Emergência e Reanimação (VMER) e a GNR.  A investigação passou para a alçada da Polícia Judiciária (PJ).  Lusa/SOL	sol	13	2013-10-18 16:06:57	False	False	False	False	True	True	True	y	2013	Portugal	Alentejo Central	38.5972173	-7.857278972902588
1499	60082d71d0d6153140dd6769	60082d3d6c4fa8b10676d883	6001ecdadaf0a7a32dd41580	IAH-20130903054352-00157-p12.arquivo.pt	eb66602f6f88dcab7d0bb88eca7b1e4d	https://arquivo.pt/noFrame/replay/20130903054559/http://sol.sapo.pt/inicio/Sociedade/Interior.aspx?content_id=57858		Cinzas de corpo de emigrante assassinada divididas entre a Suíça e Portugal	[]	O corpo da emigrante de Ponte de Lima assassinada pelo ex-companheiro foi cremado segunda-feira na Suíça, quase dois meses depois do crime, e as cinzas serão distribuídas por aquele país e Portugal, por acordo entre os familiares.  A informação foi confirmada hoje à agência Lusa por fonte do consulado português em Zurique, Suíça, e a decisão terminou com um impasse que se prolongava desde o início do mês de Julho, face ao desejo da filha da emigrante, de 13 anos, de realizar as cerimónias fúnebres naquele país, onde vai continuar a residir.  Por outro lado, os avós maternos, naturais de Vilar das Almas, Ponte de Lima, insistiam na realização do funeral em Portugal.  Face a este diferendo, o processo de transladação do corpo foi suspenso em Julho.  O corpo da emigrante portuguesa foi libertado pelas autoridades locais poucos dias depois do homicídio, a 4 de Julho, e esperou até agora por um destino, concretizado com a obtenção nos últimos dias de um acordo, mediado pelas autoridades suíças, entre os familiares.  Uma parte das cinzas foi utilizada nas cerimónias fúnebres realizadas na Suíça, por desejo da menor, e as restantes serão transportadas para Portugal, conforme a vontade dos avós maternos.  Entretanto, a tutela da menor, de nacionalidade portuguesa, será entregue, segundo a mesma fonte, a uma tia que também reside na Suíça, dado que o pai está detido em Portugal, suspeito da autoria deste homicídio.  O homicídio da mulher, de 31 anos, aconteceu quando o ex-companheiro, um trabalhador da construção civil, a terá atingido a tiro num parque de estacionamento na Suíça.  As autoridades locais emitiram um mandado internacional de captura e solicitaram o apoio da polícia portuguesa na procura do suspeito, natural, tal como a vítima, do concelho de Ponte de Lima.  O homem acabou por se entregar vinte dias depois do homicídio na Polícia Judiciária, em Braga, tendo confessado o crime.  Segundo aquela polícia, o homicídio terá sido «motivado por razões passionais», tendo o agressor utilizado uma arma de fogo para atingir a ex-companheira, «com vários disparos que acabaram por lhe causar a morte», suspeitando-se ainda do envolvimento de, pelo menos, mais um português.  O emigrante já estava referenciado pelas autoridades suíças por episódios de maus-tratos à mulher até à separação do casal, em Outubro de 2011, após a qual a ex-companheira assumiu a custódia da filha de ambos, de 13 anos.  Encontra-se detido preventivamente por ordem do Tribunal Judicial de Ponte de Lima, após a abertura de um processo de investigação ao homicídio, decidido pelo procurador do Ministério Público daquela comarca.  O julgamento deverá acontecer em Portugal tendo em conta a impossibilidade constitucional de extraditar cidadãos nacionais, o que só pode acontecer em casos de terrorismo ou criminalidade internacional.  Lusa/SOL	sol	12	2013-09-03 05:45:59	False	False	False	False	True	True	True	y	2013	Portugal	Área Metropolitana do Porto	40.95087048888889	-8.556911589567024
1504	60082d71d0d6153140dd6773	60082d3d6c4fa8b10676d88d	600219a17f92159084b659c4	IAH-20130825041541-00130-p12.arquivo.pt	3fd640d6ef45a8accd6bd1e698df8f7e	https://arquivo.pt/noFrame/replay/20130825055241/http://www.dn.pt/Inicio/interior.aspx?content_id=3364173		Homem mata a mulher e publica foto do corpo no facebook	[]	"O crime aconteceu na quinta-feira. Derek Medina, de 31 anos, residente na zona de Miami disparou um tiro fatal sobre a mulher, de 26 anos. Depois, tirou uma fotografia do corpo caído no chão e colocou-a no Facebook, com a seguinte legenda: ""Paz à sua alma, Jennifer Alfonso"". Só depois disso, foi à polícia entregar-se às autoridades.  Mas ainda antes de ter publicado a imagem, o indivíduo escreveu na mesma rede social uma mensagem: ""Vou para a prisão ou serei condenado à morte por ter matado a minha mulher. Amo-vos, meus amigos, vão fazer-me falta. Gente do Facebbok, vocês vão ter notícias minhas"". Mais adiante, outra mensagem: ""A minha mulher batia-me, não posso tolerar este tipo de abuso. Por isso é que fiz o que fiz. Espero que vocês me entendam"".  O casal tinha uma filha de dez anos."	diario_noticias	11	2013-08-25 05:52:41	False	False	False	False	True	True	True	y	2013	United States	Florida	25.7741728	-80.19362
1519	60082d71d0d6153140dd67aa	60082d3d6c4fa8b10676d8c4	6001ea3adaf0a7a32dd412bc	IAH-20130330050627-00209-p12.arquivo.pt	e9fd3f49463e39c5b1c8f036863396df	https://arquivo.pt/noFrame/replay/20130330051401/http://www.dn.pt/especiais/interior.aspx?content_id=3132672&especial=Revistas%20de%20Imprensa&seccao=TV%20e%20MEDIA		Desempregado mata mulher grávida	[]	O parto estava marcado para o dia 5 de abril, mas o bebé não resistiu à morte da mãe, Djilam Sanhá, assassinada anteontem à noite na Ameixoeira, em Lisboa.  Delide, desempregado da construção civil, de 35 anos, matou a companheira à frente do sobrinho de apenas 10 anos.  Segundo o Correio da Manhã o cadáver só foi encontrado ontem.	diario_noticias	4	2013-03-30 05:14:01	False	False	False	False	True	True	True	y	2013	Portugal	Grande Lisboa	38.707750700000005	-9.1365919
1520	60082d71d0d6153140dd67ab	60082d3d6c4fa8b10676d8c5	600219a37f92159084b659c7	IAH-20130330033957-00178-p12.arquivo.pt	415610b51936c85c1ea5d1f4e4fee143	https://arquivo.pt/noFrame/replay/20130330043359/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=3133055&seccao=Sul		Detido homem que matou mulher grávida	[]	Os factos verificaram-se na madrugada de ontem, em Lisboa, no interior da casa de morada de família, onde o autor agrediu a vítima, uma mulher de 35 anos de idade e sua companheira, provocando-lhe a morte.  A vítima encontrava-se em estado avançado de gravidez e foi atingida repetidamente com golpes de diversos objetos de uso doméstico.  A vítima e o autor mantinham uma relação de conflitualidade permanente, traduzido na ocorrência de vários episódios de violência doméstica.  O detido, de 34 anos de idade, vai ser presente a primeiro interrogatório judicial para aplicação das medidas de coação tidas por adequadas.	diario_noticias	6	2013-03-30 04:33:59	False	True	False	False	True	True	True	y	2013	Portugal	Grande Lisboa	38.707750700000005	-9.1365919
1549	60082d71d0d6153140dd67e2	60082d3d6c4fa8b10676d8fc	6001f123daf0a7a32dd419b4	IAH-20130123014121-00124-p12.arquivo.pt	1f0546bd860c7ee49c9d60442036325d	https://arquivo.pt/noFrame/replay/20130123053506/http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=2792647		Funcionária de centro de emprego assassinada por utente na Alemanha	[]	"foto HENNING KAISER/AFP  O ataque ocorreu logo ao princípio da manhã, quando a funcionária, de 32 anos, atendeu o homicida, de 52 anos.  Depois de esfaquear a vítima, o homem saiu do edifício, mas não fugiu, e foi detido pela polícia ainda nas proximidades do centro de atendimento, sem oferecer resistência. A polícia desconhece ainda o motivo do crime.  Um porta-voz do ministério público de Neuss adiantou que não havia qualquer relação pessoal entre a vítima e o homicida, apenas utente do centro de emprego.  A polícia judiciária iniciou as investigações, e na quinta-feira, em conjunto com o ministério público, dará uma conferência de imprensa, com mais pormenores do caso.  A administração do centro de emprego considerou o ataque injustificável, e lembrou que, apesar de todas as medidas de segurança no local, ""infelizmente é impossível evitar um incidente deste género""."	jornal_noticias	10	2013-01-23 05:35:06	False	False	False	False	True	True	True	y	2013	Germany	Thuringia	51.0834196	10.4234469
1551	60082d71d0d6153140dd67e6	60082d3d6c4fa8b10676d900	6001e51ddaf0a7a32dd410e0	IAH-20130118013733-00163-p12.arquivo.pt	7d4510de16d90fa14584ecbe0776ac5e	https://arquivo.pt/noFrame/replay/20130118040247/http://www.publico.pt/sociedade/noticia/corpo-de-emigrante-assassinada-cremado-quase-dois-meses-depois-cinzas-divididas-com-portugal-1560778		Corpo de emigrante assassinada cremado quase dois meses depois, cinzas divididas com Portugal	[]	O corpo da emigrante de Ponte de Lima assassinada pelo ex-companheiro foi cremado segunda-feira na Suíça, quase dois meses depois do crime, e as cinzas serão distribuídas por aquele país e Portugal, por acordo entre os familiares.  A informação foi confirmada hoje à agência Lusa por fonte do consulado português em Zurique, Suíça, e a decisão terminou com um impasse que se prolongava desde o início do mês de Julho, face ao desejo da filha da emigrante, de 13 anos, de realizar as cerimónias fúnebres naquele país, onde vai continuar a residir.    Por outro lado, os avós maternos, naturais de Vilar das Almas, Ponte de Lima, insistiam na realização do funeral em Portugal.    Face a este diferendo, o processo de transladação do corpo foi suspenso em julho.    O corpo da emigrante portuguesa foi libertado pelas autoridades locais poucos dias depois do homicídio, a 4 de Julho, e esperou até agora por um destino, concretizado com a obtenção nos últimos dias de um acordo, mediado pelas autoridades suíças, entre os familiares.    Uma parte das cinzas foi utilizada nas cerimónias fúnebres realizadas na Suíça, por desejo da menor, e as restantes serão transportadas para Portugal, conforme a vontade dos avós maternos.    Entretanto, a tutela da menor, de nacionalidade portuguesa, será entregue, segundo a mesma fonte, a uma tia que também reside na Suíça, dado que o pai está detido em Portugal, suspeito da autoria deste homicídio.    O homicídio da mulher, de 31 anos, aconteceu quando o ex-companheiro, um trabalhador da construção civil, a terá atingido a tiro num parque de estacionamento na Suíça.    As autoridades locais emitiram um mandado internacional de captura e solicitaram o apoio da polícia portuguesa na procura do suspeito, natural, tal como a vítima, do concelho de Ponte de Lima.    O homem acabou por se entregar vinte dias depois do homicídio na Polícia Judiciária, em Braga, tendo confessado o crime.    Segundo aquela polícia, o homicídio terá sido “motivado por razões passionais”, tendo o agressor utilizado uma arma de fogo para atingir a ex-companheira, “com vários disparos que acabaram por lhe causar a morte”, suspeitando-se ainda do envolvimento de, pelo menos, mais um português.    O emigrante já estava referenciado pelas autoridades suíças por episódios de maus-tratos à mulher até à separação do casal, em Outubro de 2011, após a qual a ex-companheira assumiu a custódia da filha de ambos, de 13 anos.    Encontra-se detido preventivamente por ordem do Tribunal Judicial de Ponte de Lima, após a abertura de um processo de investigação ao homicídio, decidido pelo procurador do Ministério Público daquela comarca.    O julgamento deverá acontecer em Portugal tendo em conta a impossibilidade constitucional de extraditar cidadãos nacionais, o que só pode acontecer em casos de terrorismo ou criminalidade internacional.        	publico	13	2013-01-18 04:02:47	False	False	False	False	True	True	True	y	2013	Portugal	Área Metropolitana do Porto	40.95087048888889	-8.556911589567024
1556	60082d71d0d6153140dd67eb	60082d3d6c4fa8b10676d905	6001f121daf0a7a32dd419b0	IAH-20130112160203-00023-p12.arquivo.pt	a0813fec65baa7ffd11ce18584a42678	https://arquivo.pt/noFrame/replay/20130112161003/http://www.jn.pt/PaginaInicial/Mundo/Interior.aspx?content_id=2985764		Três curdas assassinada com tiro na cabeça em Paris	[]	"As três mulheres foram encontradas mortas no interior de um centro de informação curso na capital francesa. Não havia sinais de arrombamento, o que indica que deixaram entrar o assassino.  Após visitar o local do crime, o ministro do Interior francês, Manuel Valls, disse não existirem dúvidas de que se tratou ""de uma execução"".  O homicídio aconteceu poucas horas depois de ter sido tornado público que o Governo turco e o líder do PKK, que está detido, terem iniciado conversações para pôr um ponto final ao conflito regional que já custou a vida a mais de 45 mil pessoas.  Uma das mulheres mortas é Sakine Cansz, uma das fundadores do PKK, em 1978, e muito próxima do líder, Abdullah Ocalan, que está a cumprir uma pena de prisão perpétua na Turquia. Assim que a notícia do homicídio foi conhecida, centenas de membros da comunidade curda concentraram-se no local do crime."	jornal_noticias	9	2013-01-12 16:10:03	False	False	False	False	True	True	True	y	2013	France	Ile-de-France	48.856696899999996	2.3514616000000004
1601	60082d71d0d6153140dd6835	60082d3d6c4fa8b10676d94f	600219067f92159084b659a1	IAH-20120915220145-00070-p12.arquivo.pt	1a6d445ca2e2ea56f4a7a17109377b94	https://arquivo.pt/noFrame/replay/20120915231737/http://www.dn.pt/especiais/interior.aspx?content_id=2747689&especial=Revistas%20de%20Imprensa&seccao=TV%20e%20MEDIA		Professor mata ex-mulher com cinco tiros na rua	[]	O líder do PS fez bem em romper o consenso com o Governo?  Sim  Não    Cada Utilizador só pode dar uma resposta	diario_noticias	9	2012-09-15 23:17:37	False	False	False	False	True	True	True	y	2012	unknown	unknown	999.0	999.0
1603	60082d71d0d6153140dd683d	60082d3d6c4fa8b10676d957	60021110daf0a7a32dd43115	IAH-20120911032929-00161-p12.arquivo.pt	f9b75dffd4fcb7153cfab2c65cc4c8c1	https://arquivo.pt/noFrame/replay/20120911035415/http://www.publico.pt/Local/homem-que-matou-mulher-em-boticas-foi-detido-1561491		Homem que matou mulher em Boticas foi detido	['José Vítor Malheiros']	Fonte policial adiantou à agência Lusa que o homem, de 55 anos, não ofereceu qualquer resistência, tendo sido levado para o posto da GNR local para ser interrogado.    O homicídio ocorreu cerca da 01h, quando o homem “desferiu um tiro de pistola na cara da mulher, de 52 anos, depois de a ter agredido com vários golpes na cara e no pescoço com um objecto perfurante”, desconhecendo-se para já os motivos.    Depois de ter cometido o crime, o homem fugiu a pé, “provavelmente armado”, pelo que a GNR de Chaves, Boticas e Montalegre, apesar de a investigação estar a cargo da Polícia Judiciária (PJ), mobilizou um dispositivo de nove homens para patrulhar as imediações do local do crime e “locais prováveis” de esconderijo.    A violência doméstica é um tipo de crime que preocupa e merece muita atenção por parte da GNR de Vila Real. No primeiro semestre deste ano, a Guarda contabilizou 187 crimes de violência doméstica no distrito. No ano passado, foram registadas 397 ocorrências, com igual número de arguidos, valores idênticos aos 2010.    Em 2011, segundo a GNR, duas mulheres morreram vítimas de violência doméstica no distrito. No corrente ano, foram registadas também duas vítimas mortais, contando já com a mulher que perdeu a vida esta madrugada, em Boticas.      	publico	8	2012-09-11 03:54:15	False	True	False	False	True	True	True	y	2012	Portugal	Beira Interior Norte	40.70458035	-7.195120796863067
1612	60082d71d0d6153140dd6846	60082d3d6c4fa8b10676d960	6002110edaf0a7a32dd4310f	IAH-20120905040934-00142-p12.arquivo.pt	f3b165999fad95152d58f985eaf7b408	https://arquivo.pt/noFrame/replay/20120905041603/http://www.publico.pt/Local/homem-mata-exmulher-a-tiro-em-plena-rua-de-lagos_1561359		Homem mata ex-mulher a tiro em plena rua de Lagos	['Miguel Esteves Cardoso']	Segundo a mesma fonte, a polícia suspeita que na origem do homicídio estejam motivos passionais, sendo que o homem, de cerca de 60 anos, estaria separado da vítima, de cerca de 50.    A mulher era professora numa escola em Lagos, tal como o ex-marido e alegado homicida, embora este já estivesse reformado.    O crime ocorreu numa zona ajardinada próxima do Hospital de São Gonçalo de Lagos, acrescentou a fonte.    No local estiveram os bombeiros locais, a PSP, a PJ e o INEM.      	publico	11	2012-09-05 04:16:03	False	False	False	False	True	True	True	y	2012	Nigeria	unknown	6.4550575	3.3941795
1613	60082d71d0d6153140dd6847	60082d3d6c4fa8b10676d961	600210fcdaf0a7a32dd4310a	IAH-20120905034941-00133-p12.arquivo.pt	c0a5ea3cee81df0ef06c7bb92d457aae	https://arquivo.pt/noFrame/replay/20120905035239/http://www.publico.pt/Local/homem-mata-mulher-em-boticas-e-foge-armado-1561453		Homem mata mulher em Boticas e foge armado	['Vila Real', 'Naomi Wolf']	Segundo disse à Lusa fonte do comando-geral da Guarda Nacional Republicana (GNR), o homicídio ocorreu cerca da 1h, quando o homem disparou “um tiro de pistola na cara da mulher, depois de a ter agredido com vários golpes na cara e no pescoço com um objecto perfurante”.    Ainda de acordo com a GNR, o suspeito fugiu e está a monte, “provavelmente armado”, tendo sido mobilizado um dispositivo para o localizar.      	publico	8	2012-09-05 03:52:39	False	False	False	False	True	True	True	y	2012	unknown	unknown	999.0	999.0
1617	60082d71d0d6153140dd684b	60082d3d6c4fa8b10676d965	6002190a7f92159084b659a9	IAH-20120903150147-00036-p12.arquivo.pt	171a4eda3d20089a17723239b8e8d30c	https://arquivo.pt/noFrame/replay/20120903153118/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=2749308		Homem que matou mulher detido em casa de familiares	[]	"Segundo a fonte, o alegado homicida de 55 anos não ofereceu qualquer resistência, tendo sido levado para o posto da GNR para ser interrogado.  O homicídio ocorreu cerca da 01:00, quando o homem ""desferiu um tiro de pistola na cara da mulher, de 52 anos, depois de a ter agredido com vários golpes na cara e no pescoço com um objeto perfurante"", desconhecendo-se para já os motivos.  Depois de ter cometido o crime, o presumível homicida fugiu a pé, ""provavelmente armado"", pelo que a GNR de Chaves, Boticas e Montalegre, apesar de a investigação estar a cargo da Polícia Judiciária (PJ), mobilizou um dispositivo de nove homens para patrulhar as imediações do local do crime e ""locais prováveis"" de esconderijo.  A violência doméstica é um tipo de crime que preocupa e merece muita atenção por parte da GNR de Vila Real.  No primeiro semestre deste ano, a Guarda contabilizou 187 crimes de violência doméstica no distrito. No ano passado, foram registadas 397 ocorrências, com igual número de arguidos, valores idênticos aos 2010."	diario_noticias	9	2012-09-03 15:31:18	False	True	False	False	True	True	True	y	2012	Portugal	Beira Interior Norte	40.70458035	-7.195120796863067
1631	60082d71d0d6153140dd6862	60082d3d6c4fa8b10676d97c	600219047f92159084b6599d	IAH-20120728150201-00055-p12.arquivo.pt	f7b1eb6980867b20a113492412a1bed3	https://arquivo.pt/noFrame/replay/20120728225818/http://www.dn.pt/especiais/interior.aspx?content_id=2669933&especial=Revistas%20de%20Imprensa&seccao=TV%20e%20MEDIA		Homem doente mata mulher	[]	"Conta hoje o Correio da Manhã que Jorge de 53 anos, com doença terminal, dispara sobre Adriana, de 47 anos. O filho encontra os pais mortos em casa de Lisboa, no dia em que festejava aniversário. Vizinhos garantem que ""matou por amor""."	diario_noticias	4	2012-07-28 22:58:18	False	False	False	False	True	True	True	y	2012	Portugal	Grande Lisboa	38.707750700000005	-9.1365919
1634	60082d71d0d6153140dd6866	60082d3d6c4fa8b10676d980	600219067f92159084b659a0	IAH-20120716034112-00133-p12.arquivo.pt	72a23b104aba01d8217eb8a2dfe7dce3	https://arquivo.pt/noFrame/replay/20120716040308/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=2603029		Homem mata ex-mulher grávida de sete meses	[]	"Fonte policial afirmou à agência Lusa que o alegado homicida se deslocou à residência da ex-mulher, de 24 anos, matando-a à facada.  Na residência, localizada na aldeia de Vale da Palha, freguesia de Pêro Moniz, estavam também os pais da mulher, de 54 e 57 anos, que foram também agredidos.  O homem terá agido por questões passionais, tendo em conta que a ex-companheira teria um novo relacionamento e se encontrava grávida de sete meses.  Alertadas as autoridades, os pais da vítima foram encontrados ""em estado grave"" com vários ferimentos da arma branca e transportados para a urgência do Centro Hospitalar de Torres Vedras pelos bombeiros do Cadaval, disse à Lusa o comandante da corporação, Luís Gaspar.  No local estiveram também a assisti-los as viaturas médicas de emergência e reanimação de Caldas da Rainha e de Torres Vedras."	diario_noticias	8	2012-07-16 04:03:08	False	False	False	False	True	True	True	y	2012	Portugal	West	39.11014835	-9.276731117530927
1659	60082d71d0d6153140dd68a2	60082d3d6c4fa8b10676d9bc	60021d917f92159084b65e64	IAH-20120220020836-00143-p12.arquivo.pt	2cae409820abd2026ee660ff82bc2dec	https://arquivo.pt/noFrame/replay/20120220021634/http://sol.sapo.pt/inicio/Sociedade/Interior.aspx?content_id=41417		Beja: ex-bancário mata mulher, filha e neta dentro de casa [fotos]	['Luciano Matias']	Clique na imagem para ver mais fotos  Um homem que estava barricado numa casa na rua de Moçambique, em Beja, entregou-se às autoridades que descobriram no interior da habitação os cadáveres da mulher, filha e neta.  FOTOGALERIA: O momento da detenção.  Durante a tarde ouviram-se tiros na casa do ex-bancário, o que fez acorrer para o local a polícia e Grupo de Operações Especiais (GOE) da polícia.  Pouco depois de a situação ter sido noticiada pela televisão, os policias conseguiram entrar na casa, onde o homem, em tronco nu, se entregou. No interior da habitação encontrariam os três cadáveres, de duas mulheres e de uma criança.  De acordo com fontes no local, o detido disse à polícia que estas já estariam mortas há algum tempo.  O homem, ex-bancário, esteve preso há alguns anos por fraude bancária e sofria de uma doença oncológica grave que lhe terá agravado a sua condição mental.  Os vizinhos dizem que nunca houve situações de violência doméstica, mas referem que se tratava de uma pessoa estranha e que passava muito tempo sem ser visto na rua.  No local estão várias viaturas da PSP de Beja, uma ambulância do INEM e os Bombeiros.  SOL	sol	12	2012-02-20 02:16:34	False	True	False	False	True	True	True	y	2012	Portugal	Baixo Alentejo	38.0154479	-7.8650368
1661	60082d71d0d6153140dd68a8	60082d3d6c4fa8b10676d9c2	6001f0cfdaf0a7a32dd4196f	IAH-20120215050618-00202-p12.arquivo.pt	8df85273b556859851cc773641dbcaa5	https://arquivo.pt/noFrame/replay/20120215052242/http://www.jn.pt/paginainicial/pais/concelho.aspx?Distrito=Viseu&Concelho=Sernancelhe&Option=Interior&content_id=2270335		Mulher assassinada em Sernancelhe	['Sandra Ferreira']	"O corpo da septuagenária foi encontrado por uma vizinha que entrou na casa da vítima e se deparou com sangue espalhado no chão, soube o JN.  O oficial de serviço ao Comando-Geral da GNR, em Lisboa, explicou à Lusa que os dados recolhidos na casa onde ocorreu o homicídio, de cujo suspeito principal é um familiar, apontam para que a idosa tenha sido golpeada com um objecto contundente, suspeitando as autoridades que se trate de ""uma cadeira"".  O suspeito do homicídio encontra-se na zona, mas ainda não foi detido por ""não estarem recolhidos os elementos de prova que concluam a sua culpabilidade"". Fonte policial revelou que ""já havia antecedentes de desavenças familiares"".  No local do crime está desde a tarde deste sábado uma equipa dos homicídios da Polícia Judiciária, a fazer a recolha de elementos de prova, em colaboração com a GNR.  *com Lusa"	jornal_noticias	4	2012-02-15 05:22:42	False	False	False	False	True	True	True	y	2012	Portugal	Grande Lisboa	38.707750700000005	-9.1365919
